season,year,month,hour,holiday,weekday,workingday,weather,temp,feel_temp,humidity,windspeed,count
fall,2012,6,3,0,4,1,clear,23.02,25.0,50.0,6.0,7
fall,2012,6,4,0,4,1,clear,21.14,24.0,61.0,7.0,11
fall,2012,6,5,0,4,1,clear,21.14,25.0,57.0,6.0,47
fall,2012,6,6,0,4,1,clear,21.14,25.0,57.0,6.0,193
fall,2012,6,7,0,4,1,clear,21.14,24.0,61.0,7.0,508
fall,2012,6,8,0,4,1,clear,23.02,25.0,50.0,9.0,617
fall,2012,6,9,0,4,1,clear,24.9,27.0,54.0,11.0,351
fall,2012,6,10,0,4,1,clear,26.78,28.0,48.0,13.0,184
fall,2012,6,11,0,4,1,clear,29.6,30.0,31.0,13.0,211
fall,2012,6,12,0,4,1,clear,31.48,31.0,26.0,19.0,276
fall,2012,6,13,0,4,1,clear,32.42,33.0,26.0,15.0,236
fall,2012,6,14,0,4,1,clear,32.42,32.0,25.0,22.0,254
fall,2012,6,15,0,4,1,clear,32.42,32.0,25.0,22.0,219
fall,2012,6,16,0,4,1,clear,33.36,33.0,23.0,13.0,387
fall,2012,6,17,0,4,1,clear,33.36,33.0,22.0,13.0,705
fall,2012,6,18,0,4,1,clear,32.42,32.0,25.0,15.0,697
fall,2012,6,19,0,4,1,clear,31.48,32.0,30.0,20.0,571
fall,2012,6,20,0,4,1,clear,30.54,32.0,34.0,13.0,470
fall,2012,6,21,0,4,1,clear,27.72,30.0,55.0,13.0,398
fall,2012,6,22,0,4,1,clear,27.72,30.0,52.0,11.0,274
fall,2012,6,23,0,4,1,clear,26.78,28.0,48.0,9.0,171
fall,2012,6,0,0,5,1,clear,26.78,28.0,48.0,9.0,114
fall,2012,6,1,0,5,1,clear,26.78,28.0,51.0,11.0,42
fall,2012,6,2,0,5,1,clear,25.84,28.0,58.0,13.0,18
fall,2012,6,3,0,5,1,clear,25.84,28.0,58.0,13.0,8
fall,2012,6,4,0,5,1,clear,24.9,27.0,65.0,11.0,10
fall,2012,6,5,0,5,1,clear,24.9,27.0,61.0,7.0,45
fall,2012,6,6,0,5,1,misty,24.9,27.0,61.0,11.0,163
fall,2012,6,7,0,5,1,clear,24.9,27.0,61.0,7.0,380
fall,2012,6,8,0,5,1,misty,26.78,29.0,55.0,7.0,624
fall,2012,6,9,0,5,1,clear,27.72,30.0,55.0,11.0,300
fall,2012,6,10,0,5,1,clear,34.3,39.0,39.0,20.0,171
fall,2012,6,11,0,5,1,misty,34.3,40.0,42.0,19.0,188
fall,2012,6,12,0,5,1,misty,35.24,42.0,40.0,17.0,226
fall,2012,6,13,0,5,1,clear,36.18,42.0,38.0,13.0,239
fall,2012,6,14,0,5,1,clear,37.12,44.0,36.0,15.0,233
fall,2012,6,15,0,5,1,clear,37.12,44.0,36.0,0.0,230
fall,2012,6,16,0,5,1,clear,37.12,44.0,36.0,0.0,351
fall,2012,6,17,0,5,1,clear,38.06,45.0,34.0,13.0,539
fall,2012,6,18,0,5,1,clear,37.12,41.0,31.0,0.0,464
fall,2012,6,19,0,5,1,clear,34.3,42.0,47.0,13.0,363
fall,2012,6,20,0,5,1,clear,35.24,43.0,42.0,17.0,308
fall,2012,6,21,0,5,1,misty,32.42,39.0,53.0,13.0,236
fall,2012,6,22,0,5,1,rain,30.54,39.0,63.0,13.0,163
fall,2012,6,23,0,5,1,rain,30.54,39.0,63.0,13.0,48
fall,2012,6,0,0,6,0,rain,22.08,22.0,89.0,11.0,69
fall,2012,6,1,0,6,0,rain,22.08,22.0,89.0,15.0,58
fall,2012,6,2,0,6,0,misty,22.08,22.0,89.0,0.0,61
fall,2012,6,3,0,6,0,misty,22.08,22.0,89.0,0.0,23
fall,2012,6,4,0,6,0,misty,21.14,20.0,94.0,0.0,18
fall,2012,6,5,0,6,0,clear,22.08,22.0,89.0,11.0,10
fall,2012,6,6,0,6,0,clear,22.08,22.0,89.0,11.0,42
fall,2012,6,7,0,6,0,clear,22.08,22.0,89.0,11.0,92
fall,2012,6,8,0,6,0,clear,22.08,22.0,89.0,11.0,194
fall,2012,6,9,0,6,0,clear,22.08,22.0,89.0,11.0,275
fall,2012,6,10,0,6,0,clear,33.36,35.0,30.0,17.0,404
fall,2012,6,11,0,6,0,clear,33.36,35.0,30.0,17.0,452
fall,2012,6,12,0,6,0,clear,33.36,35.0,30.0,17.0,471
fall,2012,6,13,0,6,0,clear,33.36,35.0,30.0,17.0,428
fall,2012,6,14,0,6,0,clear,33.36,35.0,30.0,17.0,409
fall,2012,6,15,0,6,0,clear,33.36,35.0,30.0,17.0,404
fall,2012,6,16,0,6,0,clear,34.3,36.0,29.0,11.0,373
fall,2012,6,17,0,6,0,clear,33.36,35.0,32.0,9.0,362
fall,2012,6,18,0,6,0,clear,33.36,36.0,35.0,0.0,339
fall,2012,6,19,0,6,0,clear,31.48,34.0,44.0,17.0,374
fall,2012,6,20,0,6,0,clear,30.54,35.0,52.0,11.0,292
fall,2012,6,21,0,6,0,clear,30.54,35.0,52.0,11.0,213
fall,2012,6,22,0,6,0,clear,28.66,33.0,62.0,11.0,172
fall,2012,6,23,0,6,0,clear,28.66,33.0,62.0,6.0,152
fall,2012,7,0,0,0,0,clear,27.72,32.0,66.0,0.0,149
fall,2012,7,1,0,0,0,clear,26.78,30.0,70.0,9.0,93
fall,2012,7,2,0,0,0,clear,25.84,30.0,74.0,6.0,90
fall,2012,7,3,0,0,0,clear,25.84,31.0,84.0,9.0,33
fall,2012,7,4,0,0,0,clear,24.9,28.0,79.0,13.0,4
fall,2012,7,5,0,0,0,clear,23.96,26.0,79.0,7.0,10
fall,2012,7,6,0,0,0,clear,24.9,28.0,79.0,6.0,27
fall,2012,7,7,0,0,0,clear,26.78,30.0,70.0,0.0,50
fall,2012,7,8,0,0,0,clear,28.66,33.0,62.0,7.0,142
fall,2012,7,9,0,0,0,clear,30.54,36.0,56.0,0.0,219
fall,2012,7,10,0,0,0,clear,32.42,36.0,44.0,20.0,366
fall,2012,7,11,0,0,0,clear,33.36,37.0,39.0,15.0,377
fall,2012,7,12,0,0,0,clear,34.3,38.0,37.0,15.0,433
fall,2012,7,13,0,0,0,clear,35.24,39.0,33.0,17.0,420
fall,2012,7,14,0,0,0,clear,35.24,39.0,33.0,17.0,444
fall,2012,7,15,0,0,0,clear,34.3,38.0,37.0,19.0,345
fall,2012,7,16,0,0,0,clear,35.24,39.0,33.0,20.0,313
fall,2012,7,17,0,0,0,clear,35.24,37.0,26.0,20.0,413
fall,2012,7,18,0,0,0,clear,33.36,35.0,32.0,24.0,370
fall,2012,7,19,0,0,0,clear,31.48,33.0,39.0,9.0,382
fall,2012,7,20,0,0,0,clear,31.48,33.0,39.0,9.0,332
fall,2012,7,21,0,0,0,clear,31.48,33.0,39.0,9.0,258
fall,2012,7,22,0,0,0,clear,30.54,33.0,43.0,9.0,151
fall,2012,7,23,0,0,0,rain,28.66,31.0,52.0,11.0,110
fall,2012,7,0,0,1,1,misty,27.72,31.0,58.0,15.0,43
fall,2012,7,1,0,1,1,misty,27.72,31.0,58.0,13.0,17
fall,2012,7,2,0,1,1,misty,26.78,28.0,51.0,17.0,15
fall,2012,7,3,0,1,1,misty,25.84,28.0,54.0,28.0,5
fall,2012,7,4,0,1,1,misty,25.84,28.0,54.0,20.0,12
fall,2012,7,5,0,1,1,misty,25.84,28.0,51.0,0.0,40
fall,2012,7,6,0,1,1,clear,24.9,27.0,58.0,7.0,136
fall,2012,7,7,0,1,1,clear,26.78,28.0,51.0,7.0,398
fall,2012,7,8,0,1,1,clear,27.72,30.0,52.0,13.0,568
fall,2012,7,9,0,1,1,clear,28.66,30.0,46.0,17.0,295
fall,2012,7,10,0,1,1,clear,29.6,32.0,43.0,17.0,174
fall,2012,7,11,0,1,1,clear,31.48,32.0,28.0,20.0,201
fall,2012,7,12,0,1,1,clear,31.48,32.0,32.0,13.0,257
fall,2012,7,13,0,1,1,clear,32.42,34.0,34.0,15.0,236
fall,2012,7,14,0,1,1,clear,32.42,34.0,34.0,15.0,230
fall,2012,7,15,0,1,1,clear,31.48,33.0,36.0,13.0,234
fall,2012,7,16,0,1,1,clear,31.48,33.0,36.0,19.0,365
fall,2012,7,17,0,1,1,clear,31.48,32.0,32.0,9.0,747
fall,2012,7,18,0,1,1,clear,31.48,32.0,32.0,11.0,730
fall,2012,7,19,0,1,1,clear,28.66,30.0,43.0,9.0,581
fall,2012,7,20,0,1,1,clear,28.66,30.0,43.0,9.0,395
fall,2012,7,21,0,1,1,clear,27.72,29.0,45.0,9.0,258
fall,2012,7,22,0,1,1,clear,26.78,28.0,51.0,11.0,188
fall,2012,7,23,0,1,1,clear,26.78,28.0,51.0,7.0,102
fall,2012,7,0,0,2,1,clear,25.84,28.0,54.0,0.0,53
fall,2012,7,1,0,2,1,clear,25.84,28.0,58.0,0.0,14
fall,2012,7,2,0,2,1,clear,25.84,28.0,58.0,0.0,10
fall,2012,7,3,0,2,1,clear,24.9,27.0,65.0,9.0,2
fall,2012,7,4,0,2,1,clear,23.96,26.0,65.0,7.0,6
fall,2012,7,5,0,2,1,clear,24.9,27.0,61.0,0.0,35
fall,2012,7,6,0,2,1,clear,24.9,27.0,65.0,9.0,154
fall,2012,7,7,0,2,1,clear,26.78,29.0,58.0,0.0,483
fall,2012,7,8,0,2,1,clear,26.78,29.0,62.0,6.0,646
fall,2012,7,9,0,2,1,clear,29.6,33.0,49.0,11.0,272
fall,2012,7,10,0,2,1,clear,30.54,33.0,43.0,15.0,209
fall,2012,7,11,0,2,1,clear,32.42,34.0,34.0,13.0,217
fall,2012,7,12,0,2,1,clear,33.36,34.0,28.0,13.0,272
fall,2012,7,13,0,2,1,clear,34.3,35.0,25.0,9.0,283
fall,2012,7,14,0,2,1,clear,34.3,35.0,25.0,13.0,310
fall,2012,7,15,0,2,1,misty,34.3,35.0,24.0,0.0,401
fall,2012,7,16,0,2,1,misty,34.3,35.0,24.0,13.0,527
fall,2012,7,17,0,2,1,misty,32.42,33.0,30.0,11.0,722
fall,2012,7,18,0,2,1,misty,32.42,33.0,30.0,0.0,627
fall,2012,7,19,0,2,1,misty,31.48,33.0,36.0,9.0,497
fall,2012,7,20,0,2,1,rain,27.72,30.0,55.0,33.0,376
fall,2012,7,21,0,2,1,misty,24.9,27.0,70.0,19.0,196
fall,2012,7,22,0,2,1,clear,23.96,26.0,79.0,13.0,177
fall,2012,7,23,0,2,1,clear,23.02,24.0,83.0,0.0,171
fall,2012,7,0,1,3,0,clear,23.96,26.0,79.0,6.0,159
fall,2012,7,1,1,3,0,clear,23.96,26.0,74.0,0.0,123
fall,2012,7,2,1,3,0,clear,23.02,24.0,83.0,9.0,93
fall,2012,7,3,1,3,0,clear,23.96,26.0,74.0,13.0,32
fall,2012,7,4,1,3,0,clear,23.96,26.0,69.0,17.0,16
fall,2012,7,5,1,3,0,clear,23.02,25.0,69.0,0.0,19
fall,2012,7,6,1,3,0,clear,23.02,25.0,69.0,0.0,32
fall,2012,7,7,1,3,0,clear,23.96,26.0,65.0,0.0,72
fall,2012,7,8,1,3,0,clear,24.9,27.0,61.0,7.0,153
fall,2012,7,9,1,3,0,clear,27.72,30.0,52.0,0.0,293
fall,2012,7,10,1,3,0,clear,29.6,32.0,46.0,0.0,447
fall,2012,7,11,1,3,0,clear,30.54,34.0,46.0,9.0,485
fall,2012,7,12,1,3,0,clear,32.42,36.0,41.0,15.0,494
fall,2012,7,13,1,3,0,clear,34.3,38.0,35.0,0.0,499
fall,2012,7,14,1,3,0,clear,34.3,38.0,37.0,11.0,547
fall,2012,7,15,1,3,0,clear,35.24,40.0,35.0,20.0,454
fall,2012,7,16,1,3,0,clear,35.24,40.0,35.0,17.0,389
fall,2012,7,17,1,3,0,clear,35.24,40.0,35.0,20.0,414
fall,2012,7,18,1,3,0,clear,34.3,40.0,42.0,13.0,430
fall,2012,7,19,1,3,0,clear,32.42,37.0,47.0,15.0,432
fall,2012,7,20,1,3,0,clear,32.42,37.0,47.0,15.0,551
fall,2012,7,21,1,3,0,clear,31.48,37.0,53.0,9.0,584
fall,2012,7,22,1,3,0,clear,30.54,36.0,56.0,15.0,502
fall,2012,7,23,1,3,0,misty,28.66,30.0,43.0,6.0,183
fall,2012,7,0,0,4,1,clear,26.78,28.0,51.0,7.0,88
fall,2012,7,1,0,4,1,clear,26.78,28.0,51.0,19.0,30
fall,2012,7,2,0,4,1,clear,26.78,28.0,51.0,0.0,18
fall,2012,7,3,0,4,1,clear,25.84,28.0,54.0,13.0,7
fall,2012,7,4,0,4,1,clear,25.84,28.0,58.0,0.0,7
fall,2012,7,5,0,4,1,clear,25.84,29.0,62.0,0.0,29
fall,2012,7,6,0,4,1,clear,25.84,28.0,58.0,0.0,133
fall,2012,7,7,0,4,1,clear,27.72,30.0,55.0,0.0,343
fall,2012,7,8,0,4,1,clear,29.6,33.0,49.0,9.0,550
fall,2012,7,9,0,4,1,clear,31.48,36.0,49.0,20.0,293
fall,2012,7,10,0,4,1,clear,32.42,36.0,44.0,24.0,186
fall,2012,7,11,0,4,1,clear,34.3,38.0,35.0,20.0,244
fall,2012,7,12,0,4,1,clear,34.3,38.0,35.0,24.0,276
fall,2012,7,13,0,4,1,clear,35.24,39.0,33.0,15.0,310
fall,2012,7,14,0,4,1,clear,35.24,39.0,33.0,22.0,241
fall,2012,7,15,0,4,1,clear,35.24,39.0,33.0,24.0,254
fall,2012,7,16,0,4,1,clear,35.24,39.0,33.0,17.0,433
fall,2012,7,17,0,4,1,clear,35.24,40.0,35.0,11.0,689
fall,2012,7,18,0,4,1,misty,34.3,39.0,39.0,22.0,607
fall,2012,7,19,0,4,1,misty,33.36,37.0,39.0,17.0,503
fall,2012,7,20,0,4,1,misty,32.42,36.0,41.0,15.0,321
fall,2012,7,21,0,4,1,clear,31.48,35.0,47.0,13.0,323
fall,2012,7,22,0,4,1,clear,30.54,37.0,59.0,9.0,225
fall,2012,7,23,0,4,1,clear,29.6,34.0,55.0,11.0,131
fall,2012,7,0,0,5,1,clear,28.66,33.0,62.0,9.0,102
fall,2012,7,1,0,5,1,clear,28.66,32.0,55.0,15.0,29
fall,2012,7,2,0,5,1,clear,27.72,31.0,62.0,9.0,17
fall,2012,7,3,0,5,1,misty,26.78,30.0,70.0,13.0,7
fall,2012,7,4,0,5,1,clear,26.78,30.0,66.0,15.0,6
fall,2012,7,5,0,5,1,clear,26.78,30.0,66.0,13.0,35
fall,2012,7,6,0,5,1,clear,26.78,30.0,66.0,13.0,131
fall,2012,7,7,0,5,1,clear,28.66,30.0,46.0,9.0,353
fall,2012,7,8,0,5,1,clear,29.6,31.0,41.0,11.0,585
fall,2012,7,9,0,5,1,clear,30.54,32.0,36.0,9.0,304
fall,2012,7,10,0,5,1,clear,32.42,33.0,30.0,0.0,210
fall,2012,7,11,0,5,1,clear,31.48,32.0,32.0,6.0,233
fall,2012,7,12,0,5,1,clear,33.36,34.0,28.0,7.0,331
fall,2012,7,13,0,5,1,clear,34.3,36.0,27.0,7.0,293
fall,2012,7,14,0,5,1,clear,34.3,37.0,31.0,11.0,275
fall,2012,7,15,0,5,1,clear,35.24,38.0,29.0,13.0,285
fall,2012,7,16,0,5,1,clear,35.24,38.0,29.0,7.0,369
fall,2012,7,17,0,5,1,clear,35.24,38.0,29.0,0.0,576
fall,2012,7,18,0,5,1,clear,34.3,37.0,33.0,17.0,560
fall,2012,7,19,0,5,1,clear,33.36,36.0,35.0,15.0,418
fall,2012,7,20,0,5,1,clear,32.42,35.0,39.0,7.0,336
fall,2012,7,21,0,5,1,clear,30.54,35.0,52.0,9.0,300
fall,2012,7,22,0,5,1,clear,29.6,34.0,55.0,13.0,288
fall,2012,7,23,0,5,1,clear,29.6,36.0,63.0,7.0,164
fall,2012,7,0,0,6,0,clear,28.66,34.0,66.0,9.0,150
fall,2012,7,1,0,6,0,clear,27.72,32.0,70.0,11.0,71
fall,2012,7,2,0,6,0,clear,27.72,33.0,72.0,11.0,58
fall,2012,7,3,0,6,0,clear,26.78,31.0,74.0,9.0,31
fall,2012,7,4,0,6,0,clear,26.78,31.0,74.0,11.0,16
fall,2012,7,5,0,6,0,clear,26.78,31.0,74.0,13.0,14
fall,2012,7,6,0,6,0,clear,26.78,31.0,74.0,7.0,31
fall,2012,7,7,0,6,0,clear,28.66,34.0,66.0,7.0,71
fall,2012,7,8,0,6,0,clear,30.54,39.0,63.0,13.0,152
fall,2012,7,9,0,6,0,clear,31.48,39.0,59.0,11.0,256
fall,2012,7,10,0,6,0,clear,35.24,41.0,37.0,15.0,325
fall,2012,7,11,0,6,0,clear,36.18,42.0,38.0,13.0,367
fall,2012,7,12,0,6,0,clear,37.12,41.0,31.0,24.0,342
fall,2012,7,13,0,6,0,misty,37.12,41.0,31.0,17.0,360
fall,2012,7,14,0,6,0,misty,37.12,41.0,30.0,9.0,308
fall,2012,7,15,0,6,0,clear,37.12,40.0,26.0,0.0,306
fall,2012,7,16,0,6,0,clear,39.0,41.0,19.0,11.0,294
fall,2012,7,17,0,6,0,clear,37.12,40.0,26.0,9.0,279
fall,2012,7,18,0,6,0,clear,36.18,39.0,29.0,6.0,277
fall,2012,7,19,0,6,0,clear,35.24,39.0,33.0,9.0,287
fall,2012,7,20,0,6,0,clear,34.3,38.0,37.0,11.0,276
fall,2012,7,21,0,6,0,clear,33.36,36.0,37.0,13.0,201
fall,2012,7,22,0,6,0,clear,31.48,39.0,59.0,13.0,220
fall,2012,7,23,0,6,0,clear,31.48,38.0,56.0,11.0,148
fall,2012,7,0,0,0,0,clear,30.54,36.0,56.0,9.0,147
fall,2012,7,1,0,0,0,clear,30.54,36.0,56.0,7.0,124
fall,2012,7,2,0,0,0,clear,30.54,35.0,52.0,7.0,70
fall,2012,7,3,0,0,0,clear,29.6,35.0,59.0,7.0,35
fall,2012,7,4,0,0,0,clear,28.66,34.0,66.0,7.0,13
fall,2012,7,5,0,0,0,clear,28.66,33.0,62.0,0.0,6
fall,2012,7,6,0,0,0,clear,28.66,35.0,70.0,9.0,21
fall,2012,7,7,0,0,0,clear,29.6,37.0,66.0,0.0,52
fall,2012,7,8,0,0,0,clear,31.48,37.0,53.0,9.0,130
fall,2012,7,9,0,0,0,clear,32.42,38.0,50.0,7.0,242
fall,2012,7,10,0,0,0,clear,34.3,41.0,45.0,0.0,319
fall,2012,7,11,0,0,0,clear,35.24,43.0,42.0,20.0,389
fall,2012,7,12,0,0,0,clear,35.24,43.0,42.0,13.0,376
fall,2012,7,13,0,0,0,clear,36.18,42.0,38.0,17.0,337
fall,2012,7,14,0,0,0,clear,37.12,44.0,36.0,11.0,312
fall,2012,7,15,0,0,0,rain,35.24,43.0,42.0,19.0,298
fall,2012,7,16,0,0,0,misty,29.6,37.0,66.0,15.0,291
fall,2012,7,17,0,0,0,clear,28.66,33.0,59.0,0.0,270
fall,2012,7,18,0,0,0,clear,28.66,33.0,62.0,7.0,253
fall,2012,7,19,0,0,0,clear,28.66,33.0,62.0,11.0,250
fall,2012,7,20,0,0,0,clear,27.72,32.0,70.0,6.0,285
fall,2012,7,21,0,0,0,clear,27.72,32.0,70.0,9.0,207
fall,2012,7,22,0,0,0,rain,26.78,30.0,70.0,6.0,122
fall,2012,7,23,0,0,0,rain,23.96,26.0,83.0,6.0,123
fall,2012,7,0,0,1,1,misty,23.96,26.0,89.0,6.0,39
fall,2012,7,1,0,1,1,rain,24.9,28.0,89.0,7.0,18
fall,2012,7,2,0,1,1,rain,24.9,28.0,89.0,13.0,5
fall,2012,7,3,0,1,1,rain,24.9,28.0,89.0,13.0,5
fall,2012,7,4,0,1,1,rain,23.02,23.0,89.0,26.0,2
fall,2012,7,5,0,1,1,misty,23.02,24.0,83.0,15.0,28
fall,2012,7,6,0,1,1,rain,22.08,22.0,89.0,17.0,92
fall,2012,7,7,0,1,1,rain,23.02,24.0,83.0,15.0,230
fall,2012,7,8,0,1,1,misty,23.02,24.0,83.0,11.0,455
fall,2012,7,9,0,1,1,misty,23.02,24.0,83.0,11.0,363
fall,2012,7,10,0,1,1,misty,23.02,24.0,83.0,13.0,175
fall,2012,7,11,0,1,1,misty,25.84,29.0,62.0,9.0,216
fall,2012,7,12,0,1,1,misty,26.78,29.0,58.0,9.0,266
fall,2012,7,13,0,1,1,misty,27.72,30.0,55.0,17.0,255
fall,2012,7,14,0,1,1,misty,26.78,29.0,55.0,17.0,242
fall,2012,7,15,0,1,1,misty,27.72,29.0,45.0,15.0,280
fall,2012,7,16,0,1,1,clear,28.66,30.0,40.0,19.0,413
fall,2012,7,17,0,1,1,clear,28.66,30.0,40.0,11.0,849
fall,2012,7,18,0,1,1,clear,27.72,29.0,48.0,9.0,872
fall,2012,7,19,0,1,1,clear,26.78,29.0,55.0,11.0,631
fall,2012,7,20,0,1,1,misty,26.78,29.0,55.0,7.0,447
fall,2012,7,21,0,1,1,misty,26.78,29.0,55.0,6.0,331
fall,2012,7,22,0,1,1,misty,25.84,28.0,58.0,7.0,224
fall,2012,7,23,0,1,1,misty,24.9,27.0,65.0,7.0,131
fall,2012,7,0,0,2,1,clear,24.9,27.0,70.0,6.0,69
fall,2012,7,1,0,2,1,clear,24.9,28.0,74.0,9.0,15
fall,2012,7,2,0,2,1,clear,24.9,28.0,74.0,9.0,16
fall,2012,7,3,0,2,1,clear,23.96,26.0,79.0,0.0,3
fall,2012,7,4,0,2,1,clear,23.96,26.0,79.0,9.0,4
fall,2012,7,5,0,2,1,clear,23.02,24.0,83.0,9.0,42
fall,2012,7,6,0,2,1,misty,23.96,26.0,79.0,7.0,187
fall,2012,7,7,0,2,1,misty,24.9,28.0,74.0,7.0,520
fall,2012,7,8,0,2,1,clear,25.84,30.0,74.0,9.0,649
fall,2012,7,9,0,2,1,clear,26.78,30.0,66.0,9.0,331
fall,2012,7,10,0,2,1,clear,27.72,31.0,62.0,13.0,190
fall,2012,7,11,0,2,1,clear,29.6,32.0,46.0,13.0,249
fall,2012,7,12,0,2,1,clear,29.6,31.0,41.0,9.0,272
fall,2012,7,13,0,2,1,clear,30.54,32.0,38.0,13.0,280
fall,2012,7,14,0,2,1,clear,30.54,32.0,38.0,11.0,242
fall,2012,7,15,0,2,1,clear,29.6,31.0,41.0,15.0,265
fall,2012,7,16,0,2,1,clear,29.6,32.0,43.0,15.0,435
fall,2012,7,17,0,2,1,clear,28.66,31.0,49.0,13.0,872
fall,2012,7,18,0,2,1,rain,24.9,28.0,74.0,15.0,819
fall,2012,7,19,0,2,1,rain,24.9,28.0,74.0,15.0,414
fall,2012,7,20,0,2,1,rain,22.08,22.0,83.0,15.0,84
fall,2012,7,21,0,2,1,rain,22.08,22.0,89.0,7.0,90
fall,2012,7,22,0,2,1,misty,22.08,22.0,83.0,9.0,139
fall,2012,7,23,0,2,1,misty,22.08,22.0,89.0,7.0,103
fall,2012,7,0,0,3,1,misty,23.02,24.0,83.0,9.0,44
fall,2012,7,1,0,3,1,clear,22.08,22.0,89.0,0.0,14
fall,2012,7,2,0,3,1,clear,22.08,22.0,89.0,0.0,5
fall,2012,7,3,0,3,1,clear,22.08,22.0,89.0,9.0,5
fall,2012,7,4,0,3,1,clear,22.08,22.0,89.0,9.0,7
fall,2012,7,5,0,3,1,clear,22.08,22.0,89.0,0.0,41
fall,2012,7,6,0,3,1,clear,22.08,22.0,89.0,9.0,185
fall,2012,7,7,0,3,1,misty,23.02,24.0,83.0,7.0,497
fall,2012,7,8,0,3,1,misty,23.96,26.0,79.0,11.0,674
fall,2012,7,9,0,3,1,misty,24.9,28.0,74.0,9.0,328
fall,2012,7,10,0,3,1,misty,25.84,29.0,62.0,9.0,195
fall,2012,7,11,0,3,1,misty,27.72,31.0,58.0,9.0,229
fall,2012,7,12,0,3,1,misty,28.66,30.0,43.0,0.0,292
fall,2012,7,13,0,3,1,misty,29.6,31.0,42.0,11.0,273
fall,2012,7,14,0,3,1,clear,29.6,31.0,41.0,15.0,241
fall,2012,7,15,0,3,1,clear,29.6,31.0,41.0,17.0,276
fall,2012,7,16,0,3,1,clear,29.6,31.0,38.0,13.0,411
fall,2012,7,17,0,3,1,clear,29.6,30.0,31.0,15.0,830
fall,2012,7,18,0,3,1,clear,28.66,29.0,38.0,17.0,814
fall,2012,7,19,0,3,1,clear,26.78,28.0,48.0,15.0,633
fall,2012,7,20,0,3,1,clear,26.78,28.0,51.0,11.0,483
fall,2012,7,21,0,3,1,clear,25.84,28.0,58.0,15.0,391
fall,2012,7,22,0,3,1,clear,25.84,28.0,58.0,17.0,244
fall,2012,7,23,0,3,1,misty,24.9,27.0,58.0,17.0,152
fall,2012,7,0,0,4,1,misty,23.96,26.0,61.0,0.0,56
fall,2012,7,1,0,4,1,misty,23.02,25.0,61.0,0.0,21
fall,2012,7,2,0,4,1,misty,23.02,25.0,65.0,6.0,9
fall,2012,7,3,0,4,1,clear,22.08,24.0,69.0,7.0,10
fall,2012,7,4,0,4,1,clear,22.08,24.0,73.0,7.0,5
fall,2012,7,5,0,4,1,clear,21.14,23.0,73.0,7.0,44
fall,2012,7,6,0,4,1,clear,22.08,24.0,73.0,6.0,178
fall,2012,7,7,0,4,1,clear,22.08,24.0,73.0,9.0,512
fall,2012,7,8,0,4,1,clear,23.96,26.0,65.0,9.0,702
fall,2012,7,9,0,4,1,clear,25.84,28.0,58.0,7.0,327
fall,2012,7,10,0,4,1,clear,26.78,28.0,48.0,11.0,214
fall,2012,7,11,0,4,1,clear,27.72,29.0,45.0,7.0,215
fall,2012,7,12,0,4,1,clear,28.66,29.0,35.0,9.0,292
fall,2012,7,13,0,4,1,clear,29.6,30.0,33.0,15.0,277
fall,2012,7,14,0,4,1,clear,28.66,29.0,33.0,15.0,209
fall,2012,7,15,0,4,1,clear,29.6,31.0,36.0,13.0,271
fall,2012,7,16,0,4,1,clear,29.6,31.0,36.0,13.0,439
fall,2012,7,17,0,4,1,clear,27.72,29.0,43.0,15.0,795
fall,2012,7,18,0,4,1,clear,27.72,29.0,45.0,9.0,825
fall,2012,7,19,0,4,1,clear,26.78,28.0,48.0,15.0,629
fall,2012,7,20,0,4,1,clear,26.78,28.0,48.0,15.0,514
fall,2012,7,21,0,4,1,clear,25.84,28.0,48.0,15.0,373
fall,2012,7,22,0,4,1,clear,25.84,28.0,51.0,11.0,318
fall,2012,7,23,0,4,1,misty,24.9,27.0,51.0,15.0,211
fall,2012,7,0,0,5,1,misty,24.9,27.0,54.0,11.0,95
fall,2012,7,1,0,5,1,misty,23.96,26.0,54.0,7.0,59
fall,2012,7,2,0,5,1,misty,23.02,25.0,61.0,6.0,17
fall,2012,7,3,0,5,1,misty,23.96,26.0,61.0,0.0,9
fall,2012,7,4,0,5,1,misty,23.02,25.0,61.0,0.0,11
fall,2012,7,5,0,5,1,misty,23.02,26.0,56.0,6.0,34
fall,2012,7,6,0,5,1,misty,24.9,27.0,54.0,0.0,127
fall,2012,7,7,0,5,1,misty,24.9,27.0,54.0,0.0,380
fall,2012,7,8,0,5,1,misty,24.9,27.0,54.0,0.0,713
fall,2012,7,9,0,5,1,misty,25.84,28.0,51.0,0.0,414
fall,2012,7,10,0,5,1,misty,26.78,28.0,48.0,0.0,268
fall,2012,7,11,0,5,1,misty,27.72,29.0,45.0,9.0,288
fall,2012,7,12,0,5,1,misty,27.72,29.0,40.0,7.0,379
fall,2012,7,13,0,5,1,misty,29.6,31.0,38.0,9.0,374
fall,2012,7,14,0,5,1,misty,29.6,31.0,38.0,0.0,369
fall,2012,7,15,0,5,1,misty,29.6,31.0,36.0,7.0,353
fall,2012,7,16,0,5,1,misty,29.6,31.0,36.0,15.0,492
fall,2012,7,17,0,5,1,misty,29.6,31.0,36.0,11.0,835
fall,2012,7,18,0,5,1,clear,28.66,30.0,46.0,13.0,631
fall,2012,7,19,0,5,1,clear,26.78,28.0,51.0,11.0,488
